Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
10.25,4,0.228931409,0.278169001,0.278169001,0.230050828,0.230050828,0.680088376,0.697835803,0.535883431,0.161952372,9.995759628,56.169567,56.16956777,594388100
10.26,4,0.228900507,0.278112361,0.278112361,0.230019775,0.230019775,0.679723553,0.697467918,0.535515545,0.161952372,9.990490056,56.16123835,56.16123912,594968000
10.27,4,0.228869673,0.278055839,0.278055839,0.229988791,0.229988791,0.679359425,0.697100734,0.535148362,0.161952372,9.985230534,56.15291875,56.15291952,595547900
10.28,4,0.228838928,0.277999454,0.277999454,0.229957895,0.229957895,0.67899599,0.696734252,0.534781879,0.161952372,9.979981065,56.14460399,56.14460476,596127700
10.29,4,0.22880826,0.277943184,0.277943184,0.229927077,0.229927077,0.678633091,0.696368312,0.534415939,0.161952372,9.974739357,56.1362906,56.13629137,596707600
10.3,4,0.228777659,0.277887026,0.277887026,0.229896327,0.229896327,0.678270812,0.696002997,0.534050625,0.161952372,9.969506615,56.12797829,56.12797906,597287600
10.31,4,0.228747137,0.277830995,0.277830995,0.229865655,0.229865655,0.677909228,0.695638386,0.533686013,0.161952372,9.96428394,56.11967874,56.11967951,597867500
10.32,4,0.228716692,0.277775086,0.277775086,0.229835062,0.229835062,0.677548267,0.695274404,0.533322032,0.161952372,9.959070291,56.11138388,56.11138465,598447300
10.33,4,0.228686325,0.277719297,0.277719297,0.229804546,0.229804546,0.67718792,0.694911043,0.532958671,0.161952372,9.953865524,56.1030954,56.10309616,599027200
10.34,4,0.228656025,0.277663621,0.277663621,0.229774098,0.229774098,0.676828186,0.694548302,0.53259593,0.161952372,9.94866964,56.09480699,56.09480775,599607100
10.35,4,0.228625794,0.277608059,0.277608059,0.229743719,0.229743719,0.676469123,0.694186237,0.532233865,0.161952372,9.943483447,56.08652381,56.08652457,600187000
10.36,4,0.22859564,0.277552614,0.277552614,0.229713418,0.229713418,0.676110611,0.693824731,0.531872359,0.161952372,9.938305249,56.07824366,56.07824442,600766800
10.37,4,0.228565554,0.277497286,0.277497286,0.229683184,0.229683184,0.67575279,0.693463923,0.53151155,0.161952372,9.933137052,56.06997446,56.06997522,601346800
10.38,4,0.228535555,0.277442081,0.277442081,0.229653039,0.229653039,0.675395476,0.693103628,0.531151256,0.161952372,9.927976209,56.06170357,56.06170432,601926700
10.39,4,0.228505625,0.277386997,0.277386997,0.229622962,0.229622962,0.67503891,0.692744088,0.530791715,0.161952372,9.922826176,56.05344056,56.05344131,602506600
10.4,4,0.228475762,0.27733202,0.27733202,0.229592953,0.229592953,0.674682904,0.692385114,0.530432742,0.161952372,9.917684258,56.04518414,56.0451849,603086400
10.41,4,0.228445976,0.277277163,0.277277163,0.229563021,0.229563021,0.6743275,0.692026749,0.530074377,0.161952372,9.91255106,56.03693557,56.03693632,603666300
10.42,4,0.228416258,0.27722242,0.27722242,0.229533159,0.229533159,0.673972741,0.691669036,0.529716663,0.161952372,9.907427186,56.02868407,56.02868482,604246200
10.43,4,0.228386608,0.277167786,0.277167786,0.229503364,0.229503364,0.673618557,0.691311903,0.529359531,0.161952372,9.902311641,56.02044127,56.02044202,604826100
10.44,4,0.228357045,0.277113283,0.277113283,0.229473656,0.229473656,0.673265006,0.690955412,0.52900304,0.161952372,9.897205281,56.01220671,56.01220746,605406000
10.45,4,0.228327541,0.277058881,0.277058881,0.229444007,0.229444007,0.67291206,0.690599531,0.528647158,0.161952372,9.892107659,56.00396785,56.0039686,605985900
10.46,4,0.228298113,0.277004598,0.277004598,0.229414436,0.229414436,0.672559697,0.690244239,0.528291867,0.161952372,9.88701848,55.99574533,55.99574608,606565800
10.47,4,0.228268754,0.276950432,0.276950432,0.229384933,0.229384933,0.672208032,0.689889652,0.52793728,0.161952372,9.8819394,55.98752266,55.9875234,607145700
10.48,4,0.228239471,0.27689638,0.27689638,0.229355508,0.229355508,0.671856877,0.689535582,0.52758321,0.161952372,9.876867722,55.97930549,55.97930624,607725600
10.49,4,0.228210258,0.276842442,0.276842442,0.229326151,0.229326151,0.67150638,0.689182176,0.527229804,0.161952372,9.871805551,55.97108875,55.97108949,608305500
10.5,4,0.22818111,0.27678861,0.27678861,0.229296861,0.229296861,0.671156428,0.688829322,0.52687695,0.161952372,9.866751293,55.96288039,55.96288113,608885400
10.51,4,0.228152031,0.276734888,0.276734888,0.229267639,0.229267639,0.670807076,0.688477074,0.526524701,0.161952372,9.861705701,55.95467841,55.95467915,609465300
10.52,4,0.228123019,0.276681279,0.276681279,0.229238486,0.229238486,0.670458368,0.688125476,0.526173103,0.161952372,9.85666943,55.94647886,55.9464796,610045200
10.53,4,0.228094085,0.276627793,0.276627793,0.22920941,0.22920941,0.670110308,0.687774532,0.52582216,0.161952372,9.851642534,55.93828988,55.93829062,610625000
10.54,4,0.228065218,0.276574408,0.276574408,0.229180402,0.229180402,0.669762701,0.687424048,0.525471676,0.161952372,9.846622219,55.93009556,55.9300963,611204900
10.55,4,0.228036409,0.276521128,0.276521128,0.229151453,0.229151453,0.669415782,0.687074257,0.525121885,0.161952372,9.841611838,55.92191698,55.92191772,611784800
10.56,4,0.228007688,0.276467973,0.276467973,0.229122591,0.229122591,0.669069378,0.68672499,0.524772617,0.161952372,9.836608946,55.91373322,55.91373395,612364700
10.57,4,0.227979024,0.276414928,0.276414928,0.229093786,0.229093786,0.668723722,0.686376475,0.524424103,0.161952372,9.831616847,55.9055636,55.90556434,612944600
10.58,4,0.227950437,0.276361991,0.276361991,0.22906506,0.22906506,0.668378499,0.686028401,0.524076029,0.161952372,9.826631046,55.89739428,55.89739501,613524500
10.59,4,0.227921908,0.27630916,0.27630916,0.229036391,0.229036391,0.668033969,0.685681025,0.523728652,0.161952372,9.821655247,55.88923016,55.88923089,614104400
10.6,4,0.227893446,0.276256427,0.276256427,0.22900779,0.22900779,0.667689852,0.685334068,0.523381695,0.161952372,9.816685454,55.88106674,55.88106747,614684300
10.61,4,0.227865062,0.276203825,0.276203825,0.228979267,0.228979267,0.667346518,0.6849879,0.523035528,0.161952372,9.811726972,55.8729175,55.87291823,615264100
10.62,4,0.227836745,0.276151329,0.276151329,0.228950812,0.228950812,0.667003699,0.684642254,0.522689882,0.161952372,9.806775956,55.86476766,55.86476839,615844000
10.63,4,0.227808486,0.276098925,0.276098925,0.228922414,0.228922414,0.666661392,0.684297126,0.522344753,0.161952372,9.801832358,55.85662037,55.8566211,616423900
10.64,4,0.227780304,0.276046645,0.276046645,0.228894095,0.228894095,0.666319726,0.683952645,0.522000273,0.161952372,9.796898034,55.84847834,55.84847906,617003800
10.65,4,0.22775218,0.275994461,0.275994461,0.228865833,0.228865833,0.665978608,0.683608718,0.521656345,0.161952372,9.791971638,55.84034527,55.84034599,617583700
10.66,4,0.227724133,0.275942396,0.275942396,0.228837649,0.228837649,0.665638082,0.683265389,0.521313017,0.161952372,9.787053822,55.83221255,55.83221327,618163600
10.67,4,0.227696143,0.275890435,0.275890435,0.228809522,0.228809522,0.665298216,0.682922727,0.520970355,0.161952372,9.782145545,55.82409362,55.82409434,618743500
10.68,4,0.227668211,0.275838563,0.275838563,0.228781454,0.228781454,0.664958795,0.682580514,0.520628142,0.161952372,9.777243706,55.81596992,55.81597064,619323400
10.69,4,0.227640366,0.275786825,0.275786825,0.228753473,0.228753473,0.664620025,0.682238961,0.520286588,0.161952372,9.772351312,55.80786014,55.80786086,619903200
10.7,4,0.227612569,0.27573517,0.27573517,0.228725539,0.228725539,0.664281767,0.681897924,0.519945551,0.161952372,9.767466316,55.79974317,55.79974389,620483100
10.71,4,0.227584849,0.275683635,0.275683635,0.228697684,0.228697684,0.66394411,0.681557494,0.519605122,0.161952372,9.762590023,55.79163983,55.79164054,621063000
10.72,4,0.227557196,0.275632211,0.275632211,0.228669896,0.228669896,0.663607058,0.681217676,0.519265304,0.161952372,9.757722487,55.78353814,55.78353886,621642900
10.73,4,0.227529591,0.275580867,0.275580867,0.228642156,0.228642156,0.663270491,0.680878347,0.518925975,0.161952372,9.752861959,55.77543947,55.77544018,622222800
10.74,4,0.227502062,0.275529649,0.275529649,0.228614493,0.228614493,0.662934599,0.6805397,0.518587328,0.161952372,9.748011197,55.76734928,55.76735,622802700
10.75,4,0.227474602,0.275478534,0.275478534,0.228586898,0.228586898,0.662599211,0.680201564,0.518249192,0.161952372,9.743167754,55.75926788,55.7592686,623382600
10.76,4,0.227447199,0.275427518,0.275427518,0.228559361,0.228559361,0.662264399,0.679864009,0.517911636,0.161952372,9.738332634,55.75118966,55.75119037,623962500
10.77,4,0.227419872,0.275376614,0.275376614,0.228531901,0.228531901,0.661930099,0.679526972,0.5175746,0.161952372,9.733504938,55.74310883,55.74310954,624542400
10.78,4,0.227392604,0.275325811,0.275325811,0.228504499,0.228504499,0.661596406,0.679190548,0.517238176,0.161952372,9.728686024,55.73504084,55.73504154,625122300
10.79,4,0.227365392,0.275275106,0.275275106,0.228477154,0.228477154,0.66126329,0.678854707,0.516902334,0.161952372,9.723875445,55.72696792,55.72696863,625702200
10.8,4,0.227338248,0.275224502,0.275224502,0.228449877,0.228449877,0.660930645,0.678519342,0.51656697,0.161952372,9.719071702,55.71891047,55.71891117,626282100
10.81,4,0.227311171,0.27517401,0.27517401,0.228422668,0.228422668,0.660598639,0.678184623,0.51623225,0.161952372,9.714277201,55.71085465,55.71085535,626862000
10.82,4,0.227284151,0.275123613,0.275123613,0.228395516,0.228395516,0.660267179,0.677850455,0.515898082,0.161952372,9.709490596,55.70280103,55.70280173,627441900
10.83,4,0.227257199,0.27507332,0.27507332,0.228368432,0.228368432,0.659936223,0.677516796,0.515564424,0.161952372,9.70471129,55.69475449,55.69475519,628021800
10.84,4,0.227230314,0.275023137,0.275023137,0.228341415,0.228341415,0.659605868,0.677183746,0.515231373,0.161952372,9.699940691,55.68670985,55.68671055,628601700
10.85,4,0.227203486,0.274973051,0.274973051,0.228314456,0.228314456,0.659276084,0.676851271,0.514898899,0.161952372,9.695178343,55.67867451,55.67867521,629181600
10.86,4,0.227176725,0.274923067,0.274923067,0.228287564,0.228287564,0.65894678,0.676519282,0.51456691,0.161952372,9.690422958,55.67064267,55.67064337,629761400
10.87,4,0.227150011,0.274873171,0.274873171,0.22826072,0.22826072,0.658618062,0.676187885,0.514235513,0.161952372,9.685676039,55.66261761,55.6626183,630341300
10.88,4,0.227123375,0.27482339,0.27482339,0.228233954,0.228233954,0.658289877,0.675857026,0.513904654,0.161952372,9.680936839,55.65458946,55.65459016,630921200
10.89,4,0.227096795,0.274773707,0.274773707,0.228207244,0.228207244,0.657962267,0.675526749,0.513574376,0.161952372,9.676205957,55.64657446,55.64657515,631501100
10.9,4,0.227070283,0.274724125,0.274724125,0.228180602,0.228180602,0.657635134,0.675196954,0.513244582,0.161952372,9.671482001,55.63856057,55.63856126,632081000
10.91,4,0.227043819,0.274674636,0.274674636,0.228154008,0.228154008,0.657308652,0.674867815,0.512915443,0.161952372,9.666767427,55.63055186,55.63055255,632660900
10.92,4,0.227017431,0.274625256,0.274625256,0.228127492,0.228127492,0.656982619,0.674539131,0.512586759,0.161952372,9.662059383,55.62254968,55.62255037,633240800
10.93,4,0.22699109,0.274575962,0.274575962,0.228101022,0.228101022,0.656657149,0.674211016,0.512258644,0.161952372,9.657359476,55.61455162,55.61455231,633820700
10.94,4,0.226964817,0.274526775,0.274526775,0.22807462,0.22807462,0.656332224,0.673883451,0.511931079,0.161952372,9.652667459,55.60656008,55.60656076,634400500
10.95,4,0.22693861,0.274477692,0.274477692,0.228048285,0.228048285,0.656007827,0.67355642,0.511604048,0.161952372,9.647983086,55.59856715,55.59856784,634980400
10.96,4,0.226912452,0.274428697,0.274428697,0.228021999,0.228021999,0.655684,0.673229965,0.511277593,0.161952372,9.643306962,55.59058365,55.59058434,635560300
10.97,4,0.226886369,0.274379814,0.274379814,0.227995789,0.227995789,0.655360677,0.67290402,0.510951647,0.161952372,9.638638133,55.58260573,55.58260641,636140200
10.98,4,0.226860334,0.274331011,0.274331011,0.227969626,0.227969626,0.65503781,0.672578535,0.510626163,0.161952372,9.633975908,55.57463084,55.57463152,636720100
10.99,4,0.226834366,0.274282324,0.274282324,0.227943532,0.227943532,0.654715643,0.672253756,0.510301384,0.161952372,9.629323796,55.56666303,55.56666371,637300000
11,4,0.226808455,0.27423372,0.27423372,0.227917494,0.227917494,0.654393848,0.671929355,0.509976983,0.161952372,9.624677089,55.55869384,55.55869452,637879900
11.01,4,0.226782601,0.274185218,0.274185218,0.227891513,0.227891513,0.654072674,0.67160558,0.509653207,0.161952372,9.620039349,55.55073572,55.5507364,638459800
11.02,4,0.226756805,0.27413681,0.27413681,0.227865591,0.227865591,0.653752026,0.671282336,0.509329964,0.161952372,9.615409228,55.54278185,55.54278252,639039700
11.03,4,0.226731065,0.274088495,0.274088495,0.227839725,0.227839725,0.653431891,0.670959611,0.509007239,0.161952372,9.610786529,55.53483288,55.53483355,639619500
11.04,4,0.226705402,0.274040292,0.274040292,0.227813937,0.227813937,0.653112237,0.670637372,0.508685,0.161952372,9.606170802,55.52688414,55.52688481,640199400
11.05,4,0.226679776,0.273992167,0.273992167,0.227788186,0.227788186,0.65279317,0.670315726,0.508363353,0.161952372,9.601563551,55.51894512,55.51894579,640779300
11.06,4,0.226654218,0.273944149,0.273944149,0.227762502,0.227762502,0.652474671,0.669994654,0.508042281,0.161952372,9.596964533,55.51100854,55.51100922,641359200
11.07,4,0.226628716,0.273896214,0.273896214,0.227736876,0.227736876,0.652156544,0.669673957,0.507721585,0.161952372,9.592370898,55.50307598,55.50307665,641939100
11.08,4,0.226603281,0.273848387,0.273848387,0.227711316,0.227711316,0.651838996,0.669353847,0.507401474,0.161952372,9.58778565,55.49515294,55.49515361,642519000
11.09,4,0.226577903,0.273800659,0.273800659,0.227685814,0.227685814,0.651522046,0.669034339,0.507081967,0.161952372,9.583209045,55.48723303,55.4872337,643098900
11.1,4,0.226552572,0.273753012,0.273753012,0.22766036,0.22766036,0.651205562,0.668715303,0.506762931,0.161952372,9.578639186,55.47931724,55.47931791,643678800
11.11,4,0.226527298,0.273705456,0.273705456,0.227634962,0.227634962,0.650889572,0.668396765,0.506444393,0.161952372,9.574076472,55.47140324,55.47140391,644258700
11.12,4,0.226502092,0.273658003,0.273658003,0.227609632,0.227609632,0.650574083,0.668078734,0.506126362,0.161952372,9.569521011,55.46349457,55.46349523,644838600
11.13,4,0.226476941,0.273610645,0.273610645,0.227584359,0.227584359,0.650259132,0.667761247,0.505808875,0.161952372,9.564973347,55.4555948,55.45559546,645418500
11.14,4,0.226451848,0.273563384,0.273563384,0.227559143,0.227559143,0.649944757,0.667444341,0.505491969,0.161952372,9.560433997,55.44769982,55.44770048,645998400
11.15,4,0.22642681,0.273516214,0.273516214,0.227533983,0.227533983,0.649630883,0.667127941,0.505175569,0.161952372,9.555901905,55.43980788,55.43980854,646578200
11.16,4,0.226401831,0.273469137,0.273469137,0.227508882,0.227508882,0.649317483,0.666812021,0.504859649,0.161952372,9.55137668,55.43192134,55.43192199,647158100
11.17,4,0.226376904,0.273422142,0.273422142,0.227483832,0.227483832,0.64900453,0.666496552,0.50454418,0.161952372,9.546857919,55.42403655,55.4240372,647738000
11.18,4,0.226352033,0.273375244,0.273375244,0.22745884,0.22745884,0.648692121,0.666181632,0.50422926,0.161952372,9.542347025,55.41615751,55.41615816,648318000
11.19,4,0.226327213,0.273328432,0.273328432,0.227433898,0.227433898,0.648380239,0.665867245,0.503914872,0.161952372,9.537843756,55.40828408,55.40828473,648897800
11.2,4,0.226302462,0.273281723,0.273281723,0.227409026,0.227409026,0.648068831,0.665553337,0.503600965,0.161952372,9.53334736,55.40041258,55.40041323,649477700
11.21,4,0.226277769,0.273235113,0.273235113,0.227384213,0.227384213,0.647757992,0.665240004,0.503287632,0.161952372,9.528859195,55.39255164,55.39255229,650057600
11.22,4,0.226253115,0.27318857,0.27318857,0.227359438,0.227359438,0.64744756,0.664927082,0.502974709,0.161952372,9.524376911,55.38468652,55.38468717,650637500
11.23,4,0.226228529,0.273142141,0.273142141,0.227334732,0.227334732,0.647137773,0.664614811,0.502662439,0.161952372,9.519903964,55.37683999,55.37684064,651217300
11.24,4,0.226203991,0.273095787,0.273095787,0.227310074,0.227310074,0.646828366,0.664302923,0.502350551,0.161952372,9.515436504,55.36898786,55.3689885,651797200
11.25,4,0.226179512,0.273049535,0.273049535,0.227285475,0.227285475,0.646519559,0.663991643,0.50203927,0.161952372,9.510977734,55.36114532,55.36114597,652377200
11.26,4,0.226155089,0.273003364,0.273003364,0.227260933,0.227260933,0.646211103,0.663680717,0.501728345,0.161952372,9.506524058,55.35330463,55.35330528,652957100
11.27,4,0.226130717,0.272957282,0.272957282,0.227236441,0.227236441,0.645903211,0.663370361,0.501417989,0.161952372,9.502078532,55.34546875,55.34546939,653537000
11.28,4,0.22610641,0.272911308,0.272911308,0.227212016,0.227212016,0.645595903,0.663060594,0.501108222,0.161952372,9.497641453,55.33764098,55.33764162,654116800
11.29,4,0.226082142,0.272865406,0.272865406,0.227187629,0.227187629,0.64528907,0.662751307,0.500798934,0.161952372,9.49321123,55.32981974,55.32982038,654696700
11.3,4,0.226057941,0.272819598,0.272819598,0.22716331,0.22716331,0.644982618,0.662442406,0.500490034,0.161952372,9.488786559,55.32199765,55.32199829,655276600
11.31,4,0.226033796,0.272773886,0.272773886,0.227139047,0.227139047,0.644676728,0.662134072,0.5001817,0.161952372,9.484369998,55.31417769,55.31417833,655856500
11.32,4,0.22600969,0.272728247,0.272728247,0.227114823,0.227114823,0.64437133,0.661826235,0.499873862,0.161952372,9.479960549,55.30636848,55.30636912,656436400
11.33,4,0.225985651,0.272682706,0.272682706,0.227090666,0.227090666,0.64406637,0.661518841,0.499566469,0.161952372,9.475557462,55.29856007,55.29856071,657016300
11.34,4,0.225961657,0.272637253,0.272637253,0.227066555,0.227066555,0.643762015,0.661212056,0.499259684,0.161952372,9.471163094,55.29075826,55.2907589,657596200
11.35,4,0.22593772,0.272591882,0.272591882,0.227042501,0.227042501,0.643457994,0.660905611,0.498953239,0.161952372,9.466773593,55.28296068,55.28296131,658176100
11.36,4,0.225913841,0.27254661,0.27254661,0.227018506,0.227018506,0.64315456,0.660599758,0.498647386,0.161952372,9.462392572,55.27517058,55.27517121,658756000
11.37,4,0.225890008,0.272501416,0.272501416,0.226994556,0.226994556,0.642851591,0.660294374,0.498342002,0.161952372,9.45801827,55.26738621,55.26738684,659335900
11.38,4,0.22586623,0.27245631,0.27245631,0.226970661,0.226970661,0.642549086,0.65998946,0.498037088,0.161952372,9.453650699,55.25959949,55.25960012,659915800
11.39,4,0.22584251,0.272411298,0.272411298,0.226946825,0.226946825,0.642247092,0.659685062,0.497732689,0.161952372,9.449290509,55.25182232,55.25182295,660495700
11.4,4,0.225818834,0.272366368,0.272366368,0.226923034,0.226923034,0.641945633,0.659381203,0.497428831,0.161952372,9.444938055,55.24404904,55.24404967,661075500
11.41,4,0.225795215,0.272321525,0.272321525,0.226899299,0.226899299,0.641644597,0.659077773,0.4971254,0.161952372,9.440591733,55.23628182,55.23628244,661655400
11.42,4,0.225771651,0.272276768,0.272276768,0.22687562,0.22687562,0.641343993,0.658774778,0.496822406,0.161952372,9.436251655,55.2285175,55.22851812,662235300
11.43,4,0.225748134,0.272232097,0.272232097,0.226851988,0.226851988,0.641043955,0.658472355,0.496519983,0.161952372,9.431919768,55.22076142,55.22076204,662815200
11.44,4,0.22572468,0.272187522,0.272187522,0.22682842,0.22682842,0.640744365,0.658170386,0.496218014,0.161952372,9.427594376,55.21300768,55.2130083,663395100
11.45,4,0.225701263,0.27214301,0.27214301,0.226804888,0.226804888,0.640445156,0.6578688,0.495916428,0.161952372,9.423274482,55.20525178,55.2052524,663975000
11.46,4,0.225677911,0.272098608,0.272098608,0.226781421,0.226781421,0.640146579,0.657567854,0.495615481,0.161952372,9.418963735,55.19751664,55.19751725,664554900
11.47,4,0.225654593,0.272018522,0.272018522,0.22675799,0.22675799,0.639337202,0.656754861,0.495314953,0.161439908,9.407319409,55.19209556,55.19209588,665134800
11.48,4,0.225631341,0.271969632,0.271969632,0.226734624,0.226734624,0.638973,0.656388137,0.495014789,0.161373348,9.402066463,55.18465527,55.18465559,665714600
11.49,4,0.225608143,0.271920847,0.271920847,0.226711312,0.226711312,0.638609532,0.656022151,0.494715254,0.161306897,9.396824105,55.17722347,55.1772238,666294500
11.5,4,0.22558498,0.271872136,0.271872136,0.226688036,0.226688036,0.638246604,0.655656709,0.494416152,0.161240557,9.391589536,55.16978996,55.16979029,666874400
11.51,4,0.225561881,0.271823531,0.271823531,0.226664824,0.226664824,0.637884287,0.655291884,0.494117557,0.161174327,9.386363803,55.16236416,55.16236448,667454300
11.52,4,0.225538827,0.271775006,0.271775006,0.226641658,0.226641658,0.637522454,0.654927547,0.493819341,0.161108206,9.381145062,55.15493591,55.15493623,668034200
11.53,4,0.225515827,0.271726578,0.271726578,0.226618545,0.226618545,0.637161235,0.654563831,0.493521635,0.161042196,9.375935205,55.14750665,55.14750697,668614100
11.54,4,0.22549288,0.271678244,0.271678244,0.226595486,0.226595486,0.636800581,0.654200683,0.493224388,0.160976295,9.370733497,55.14008688,55.1400872,669194000
11.55,4,0.225469978,0.271629993,0.271629993,0.226572472,0.226572472,0.636440486,0.6538381,0.492927596,0.160910503,9.365539876,55.13266812,55.13266844,669773900
11.56,4,0.225447129,0.271581842,0.271581842,0.226549511,0.226549511,0.636081049,0.653476179,0.492631358,0.160844821,9.360355751,55.12525597,55.12525629,670353800
11.57,4,0.225424325,0.271533777,0.271533777,0.226526596,0.226526596,0.635722201,0.653114853,0.492335604,0.160779249,9.355180124,55.11784671,55.11784703,670933600
11.58,4,0.225401573,0.271485798,0.271485798,0.226503733,0.226503733,0.635363815,0.652753993,0.492040208,0.160713785,9.350011187,55.110435,55.11043532,671513500
11.59,4,0.225378875,0.271437919,0.271437919,0.226480923,0.226480923,0.635006094,0.652393803,0.491745372,0.160648431,9.34485185,55.10303182,55.10303213,672093400
11.6,4,0.22535622,0.271390118,0.271390118,0.226458158,0.226458158,0.634648878,0.652034122,0.491450937,0.160583185,9.339699805,55.09562795,55.09562827,672673300
11.61,4,0.22533362,0.271342412,0.271342412,0.226435447,0.226435447,0.634292225,0.651675011,0.491156962,0.160518049,9.334555908,55.0882285,55.08822881,673253200
11.62,4,0.225311061,0.271294785,0.271294785,0.226412777,0.226412777,0.633936106,0.651316437,0.490863416,0.160453021,9.329419715,55.08083019,55.08083051,673833100
11.63,4,0.225288565,0.271247263,0.271247263,0.226390172,0.226390172,0.633580574,0.650958456,0.490570354,0.160388101,9.324292016,55.0734362,55.07343651,674413000
11.64,4,0.225266112,0.271199832,0.271199832,0.226367609,0.226367609,0.633225729,0.650601167,0.490277876,0.160323291,9.319174224,55.06604843,55.06604874,674992900
11.65,4,0.225243701,0.271152475,0.271152475,0.226345089,0.226345089,0.632871329,0.650244327,0.489985739,0.160258588,9.314062874,55.0586602,55.05866052,675572800
11.66,4,0.225221344,0.271105211,0.271105211,0.226322622,0.226322622,0.632517508,0.649888071,0.489694076,0.160193994,9.308959877,55.05127752,55.05127783,676152700
11.67,4,0.225199038,0.271058041,0.271058041,0.226300207,0.226300207,0.632164269,0.649532401,0.489402893,0.160129508,9.30386529,55.0438936,55.04389391,676732600
11.68,4,0.225176774,0.271010951,0.271010951,0.226277835,0.226277835,0.63181157,0.649177277,0.489112146,0.160065131,9.298778503,55.03651627,55.03651659,677312500
11.69,4,0.225154563,0.270963953,0.270963953,0.226255514,0.226255514,0.631459445,0.648822731,0.488821871,0.160000861,9.293700017,55.02914002,55.02914033,677892400
11.7,4,0.225132395,0.270917035,0.270917035,0.226233238,0.226233238,0.631107823,0.648468693,0.488531994,0.159936699,9.288628789,55.02176625,55.02176656,678472300
11.71,4,0.225110288,0.270870221,0.270870221,0.226211023,0.226211023,0.63075683,0.64811529,0.488242645,0.159872644,9.283566664,55.01440016,55.01440047,679052200
11.72,4,0.225088221,0.270823486,0.270823486,0.226188848,0.226188848,0.630406379,0.647762432,0.487953734,0.159808698,9.278512343,55.00703414,55.00703445,679632100
11.73,4,0.225066198,0.270776831,0.270776831,0.226166717,0.226166717,0.630056429,0.64741008,0.487665222,0.159744859,9.273465282,54.99966868,54.99966899,680211900
11.74,4,0.225044225,0.270730265,0.270730265,0.226144637,0.226144637,0.629707034,0.647058288,0.487377161,0.159681127,9.268426228,54.99230963,54.99230993,680791800
11.75,4,0.225022294,0.270683782,0.270683782,0.226122599,0.226122599,0.629358235,0.646707097,0.487089594,0.159617502,9.263395781,54.98494637,54.98494667,681371700
11.76,4,0.225000415,0.270637389,0.270637389,0.226100613,0.226100613,0.62900997,0.646356443,0.486802458,0.159553985,9.258373041,54.97759493,54.97759523,681951600
11.77,4,0.224978585,0.270591086,0.270591086,0.226078677,0.226078677,0.628662266,0.646006357,0.486515782,0.159490574,9.253358422,54.9702441,54.9702444,682531500
11.78,4,0.224956798,0.270544863,0.270544863,0.226056782,0.226056782,0.62831511,0.645656822,0.486229551,0.159427271,9.248351702,54.96289689,54.96289719,683111400
11.79,4,0.22493506,0.270498725,0.270498725,0.226034939,0.226034939,0.627968459,0.645307797,0.485943723,0.159364074,9.243352292,54.95554682,54.95554713,683691300
11.8,4,0.224913375,0.270452684,0.270452684,0.226013147,0.226013147,0.627622433,0.644959402,0.485658417,0.159300985,9.238361894,54.94820806,54.94820837,684271200
11.81,4,0.22489173,0.270406716,0.270406716,0.225991396,0.225991396,0.627276868,0.644611472,0.48537347,0.159238001,9.233378164,54.94086853,54.94086883,684851100
11.82,4,0.224870135,0.270360838,0.270360838,0.225969696,0.225969696,0.626931874,0.644264118,0.485088994,0.159175125,9.228402692,54.93353208,54.93353238,685430900
11.83,4,0.22484858,0.270315041,0.270315041,0.225948035,0.225948035,0.626587471,0.643917359,0.484805005,0.159112354,9.223435734,54.92619785,54.92619816,686010800
11.84,4,0.224827074,0.270269332,0.270269332,0.225926425,0.225926425,0.626243597,0.643571135,0.484521445,0.15904969,9.218476436,54.91887086,54.91887116,686590700
11.85,4,0.224805611,0.270223696,0.270223696,0.225904856,0.225904856,0.625900178,0.643225369,0.484238237,0.158987132,9.213523709,54.91154072,54.91154102,687170600
11.86,4,0.224784197,0.270178153,0.270178153,0.225883337,0.225883337,0.625557359,0.642880208,0.483955528,0.15892468,9.208579644,54.90421519,54.90421549,687750500
11.87,4,0.224762832,0.270132696,0.270132696,0.225861869,0.225861869,0.62521506,0.642535572,0.483673238,0.158862334,9.203643097,54.89689826,54.89689856,688330400
11.88,4,0.224741509,0.27008732,0.27008732,0.225840441,0.225840441,0.624873327,0.642191506,0.483391413,0.158800094,9.198714712,54.88957858,54.88957888,688910300
11.89,4,0.224720233,0.270042024,0.270042024,0.225819061,0.225819061,0.624532058,0.641847908,0.483109949,0.158737959,9.193793034,54.88225983,54.88226012,689490200
11.9,4,0.224698998,0.269996814,0.269996814,0.225797722,0.225797722,0.624191424,0.641504951,0.482829021,0.15867593,9.188880533,54.87494893,54.87494923,690070000
11.91,4,0.224677813,0.269951688,0.269951688,0.225776433,0.225776433,0.623851297,0.641162505,0.482548498,0.158614006,9.183975353,54.86764344,54.86764373,690649900
11.92,4,0.224656667,0.269906639,0.269906639,0.225755184,0.225755184,0.623511684,0.640820576,0.482268388,0.158552188,9.179077583,54.86033638,54.86033667,691229800
11.93,4,0.224635569,0.269861673,0.269861673,0.225733983,0.225733983,0.623172563,0.640479144,0.481988669,0.158490475,9.174186935,54.85302695,54.85302724,691809700
