0.504,-5.91435022512556e-05,3.8152678097834e-05,1.90767247159568e-05,-9.21523663948211,9.18734413291045e-10,-3.35407183895134
0.508,-5.91435022512556e-05,3.81526735959771e-05,1.90767337194861e-05,-9.21523663947838,9.28424893745228e-10,-3.35407183896159
0.512,-5.91435022512556e-05,3.8152669094118e-05,1.90767427230143e-05,-9.21523663947461,9.3815511382489e-10,-3.35407183897195
0.516,-5.91435022512556e-05,3.81526645922568e-05,1.90767517265414e-05,-9.2152366394708,9.47923440394738e-10,-3.35407183898242
0.52,-5.91435022512556e-05,3.81526600903934e-05,1.90767607300675e-05,-9.21523663946695,9.57725518427321e-10,-3.354071838993
0.524,-5.91435022512556e-05,3.8152655588528e-05,1.90767697335925e-05,-9.21523663946306,9.67561347922641e-10,-3.35407183900369
0.528,-5.91435022512556e-05,3.81526510866604e-05,1.90767787371164e-05,-9.21523663945913,9.77440183314027e-10,-3.3540718390145
0.532,-5.91435022512556e-05,3.81526465847907e-05,1.90767877406393e-05,-9.21523663945515,9.87354403303442e-10,-3.35407183902541
0.536,-5.91435022512556e-05,3.81526420829188e-05,1.90767967441611e-05,-9.21523663945114,9.97304007890887e-10,-3.35407183903643
0.54,-5.91435022512556e-05,3.81526375810449e-05,1.90768057476818e-05,-9.21523663944709,1.00729335210381e-09,-3.35407183904757
0.544,-5.91435022512556e-05,3.81526330791688e-05,1.90768147512015e-05,-9.21523663944299,1.01731644777947e-09,-3.35407183905882
0.548,-5.91435022512556e-05,3.81526285772906e-05,1.90768237547201e-05,-9.21523663943886,1.0273809162159e-09,-3.35407183907018
0.552,-5.91435022512556e-05,3.81526240754102e-05,1.90768327582377e-05,-9.21523663943468,1.0374813136288e-09,-3.35407183908165
0.556,-5.91435022512556e-05,3.81526195735278e-05,1.90768417617542e-05,-9.21523663943047,1.04761709563972e-09,-3.35407183909323
0.56,-5.91435022512556e-05,3.81526150716432e-05,1.90768507652696e-05,-9.21523663942621,1.05779152851926e-09,-3.35407183910492
0.564,-5.91435022512556e-05,3.81526105697565e-05,1.9076859768784e-05,-9.21523663942192,1.06800461226741e-09,-3.35407183911672
0.568,-5.91435022512556e-05,3.81526060678677e-05,1.90768687722973e-05,-9.21523663941758,1.07825362499203e-09,-3.35407183912864
0.572,-5.91435022512556e-05,3.81526015659767e-05,1.90768777758096e-05,-9.2152366394132,1.0885401998284e-09,-3.35407183914067
0.576,-5.91435022512556e-05,3.81525970640836e-05,1.90768867793207e-05,-9.21523663940879,1.09886433677653e-09,-3.3540718391528
0.58,-5.91435022512556e-05,3.81525925621884e-05,1.90768957828309e-05,-9.21523663940433,1.10922168080896e-09,-3.35407183916505
0.584,-5.91435022512556e-05,3.81525880602911e-05,1.90769047863399e-05,-9.21523663939983,1.11962039760216e-09,-3.35407183917741
0.588,-5.91435022512556e-05,3.81525835583916e-05,1.90769137898479e-05,-9.21523663939529,1.13005504337182e-09,-3.35407183918988
0.592,-5.91435022512556e-05,3.815257905649e-05,1.90769227933549e-05,-9.21523663939071,1.1405299731454e-09,-3.35407183920246
0.596,-5.91435022512556e-05,3.81525745545863e-05,1.90769317968607e-05,-9.21523663938609,1.15103484373269e-09,-3.35407183921515
0.6,-5.91435022512556e-05,3.81525700526805e-05,1.90769408003656e-05,-9.21523663938143,1.16158054270232e-09,-3.35407183922795
0.604,-5.91435022512556e-05,3.81525655507725e-05,1.90769498038693e-05,-9.21523663937674,1.17216598129743e-09,-3.35407183924086
0.608,-5.91435022512556e-05,3.81525610488625e-05,1.9076958807372e-05,-9.21523663937199,1.18278571573371e-09,-3.35407183925389
0.612,-5.91435022512556e-05,3.81525565469502e-05,1.90769678108736e-05,-9.21523663936721,1.19344301228175e-09,-3.35407183926702
