velocity,height,K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46
175.1,510.0,-5.000000e-01,-4.252578e-16,7.071068e-01,-4.998754e-01,-1.077962e-14,1.747365e-01,-5.000000e-01,7.071068e-01,1.847759e-14,-4.998754e-01,1.747365e-01,2.528905e-15,-5.000000e-01,1.972134e-15,-7.071068e-01,-4.998754e-01,1.119937e-14,-1.747365e-01,-5.000000e-01,-7.071068e-01,-1.397063e-14,-4.998754e-01,-1.747365e-01,-1.995323e-15
175.1,535.0,-5.000000e-01,-2.549656e-15,7.071068e-01,-4.998754e-01,1.459824e-14,1.747442e-01,-5.000000e-01,7.071068e-01,-7.016003e-15,-4.998754e-01,1.747442e-01,2.049974e-16,-5.000000e-01,4.662348e-15,-7.071068e-01,-4.998754e-01,-1.426674e-14,-1.747442e-01,-5.000000e-01,-7.071068e-01,2.545091e-14,-4.998754e-01,-1.747442e-01,5.292556e-16
175.1,560.0,-5.000000e-01,7.053277e-15,7.071068e-01,-4.998754e-01,-5.063732e-15,1.747519e-01,-5.000000e-01,7.071068e-01,-2.043281e-14,-4.998754e-01,1.747519e-01,-2.394271e-15,-5.000000e-01,-5.733648e-15,-7.071068e-01,-4.998754e-01,5.007233e-15,-1.747519e-01,-5.000000e-01,-7.071068e-01,9.230124e-15,-4.998754e-01,-1.747519e-01,2.385291e-15
175.1,585.0,-5.000000e-01,-2.136576e-15,7.071068e-01,-4.998754e-01,-9.202341e-15,1.747596e-01,-5.000000e-01,7.071068e-01,-4.837262e-15,-4.998754e-01,1.747596e-01,-6.687458e-15,-5.000000e-01,2.014924e-15,-7.071068e-01,-4.998754e-01,8.463210e-15,-1.747596e-01,-5.000000e-01,-7.071068e-01,-1.608671e-14,-4.998754e-01,-1.747596e-01,-4.389149e-15
175.1,610.0,-5.000000e-01,-6.099828e-15,7.071068e-01,-4.998754e-01,5.728260e-15,1.747674e-01,-5.000000e-01,7.071068e-01,-6.413060e-14,-4.998754e-01,1.747674e-01,2.441787e-14,-5.000000e-01,4.487678e-15,-7.071068e-01,-4.998754e-01,-6.002492e-15,-1.747674e-01,-5.000000e-01,-7.071068e-01,3.233989e-14,-4.998754e-01,-1.747674e-01,-2.480431e-14
175.1,635.0,-5.000000e-01,-8.902494e-15,7.071068e-01,-4.998754e-01,1.045684e-14,1.747753e-01,-5.000000e-01,7.071068e-01,-1.741882e-14,-4.998754e-01,1.747753e-01,2.582699e-15,-5.000000e-01,9.533469e-15,-7.071068e-01,-4.998754e-01,-1.017529e-14,-1.747753e-01,-5.000000e-01,-7.071068e-01,-1.896961e-14,-4.998754e-01,-1.747753e-01,-2.415374e-15
175.1,660.0,-5.000000e-01,2.943750e-14,7.071068e-01,-4.998754e-01,1.366931e-14,1.747831e-01,-5.000000e-01,7.071068e-01,1.298442e-14,-4.998754e-01,1.747831e-01,4.027693e-15,-5.000000e-01,-2.630353e-14,-7.071068e-01,-4.998754e-01,-1.345691e-14,-1.747831e-01,-5.000000e-01,-7.071068e-01,5.950407e-15,-4.998754e-01,-1.747831e-01,-3.852735e-15
175.1,685.0,-5.000000e-01,-2.563738e-14,7.071068e-01,-4.998754e-01,-1.476063e-14,1.747910e-01,-5.000000e-01,7.071068e-01,-6.040448e-15,-4.998754e-01,1.747910e-01,7.214536e-16,-5.000000e-01,2.447357e-14,-7.071068e-01,-4.998754e-01,1.466016e-14,-1.747910e-01,-5.000000e-01,-7.071068e-01,-8.044775e-15,-4.998754e-01,-1.747910e-01,-7.839742e-16
175.1,710.0,-5.000000e-01,-8.107397e-15,7.071068e-01,-4.998754e-01,2.302508e-14,1.747989e-01,-5.000000e-01,7.071068e-01,-1.082730e-14,-4.998754e-01,1.747989e-01,7.434885e-16,-5.000000e-01,8.869142e-15,-7.071068e-01,-4.998754e-01,-2.292421e-14,-1.747989e-01,-5.000000e-01,-7.071068e-01,2.059996e-14,-4.998754e-01,-1.747989e-01,-1.239017e-16
175.1,735.0,-5.000000e-01,9.307587e-15,7.071068e-01,-4.998754e-01,-6.870226e-15,1.748069e-01,-5.000000e-01,7.071068e-01,-4.783646e-15,-4.998754e-01,1.748069e-01,1.867360e-14,-5.000000e-01,-2.672607e-14,-7.071068e-01,-4.998754e-01,-1.741651e-15,-1.748069e-01,-5.000000e-01,-7.071068e-01,1.396964e-15,-4.998754e-01,-1.748069e-01,-1.917751e-14
175.1,760.0,-5.000000e-01,-3.885972e-15,7.071068e-01,-4.998754e-01,-7.412667e-15,1.748149e-01,-5.000000e-01,7.071068e-01,7.870404e-15,-4.998754e-01,1.748149e-01,8.592971e-15,-5.000000e-01,5.142986e-15,-7.071068e-01,-4.998754e-01,-4.628818e-16,-1.748149e-01,-5.000000e-01,-7.071068e-01,-1.300930e-14,-4.998754e-01,-1.748149e-01,-8.891910e-15
175.1,785.0,-5.000000e-01,-2.398220e-15,7.071068e-01,-4.998754e-01,1.310431e-14,1.748229e-01,-5.000000e-01,7.071068e-01,3.183333e-15,-4.998754e-01,1.748229e-01,1.666628e-14,-5.000000e-01,1.251287e-14,-7.071068e-01,-4.998754e-01,1.682742e-14,-1.748229e-01,-5.000000e-01,-7.071068e-01,-3.944527e-15,-4.998754e-01,-1.748229e-01,-1.687918e-14
175.1,810.0,-5.000000e-01,3.016543e-14,7.071068e-01,-4.998754e-01,2.502037e-14,1.748309e-01,-5.000000e-01,7.071068e-01,-2.846976e-14,-4.998754e-01,1.748309e-01,-7.386976e-16,-5.000000e-01,-8.100871e-14,-7.071068e-01,-4.998754e-01,-1.619561e-14,-1.748309e-01,-5.000000e-01,-7.071068e-01,2.566730e-14,-4.998754e-01,-1.748309e-01,1.300552e-16
175.1,835.0,-5.000000e-01,-8.235446e-15,7.071068e-01,-4.998754e-01,4.487864e-15,1.748390e-01,-5.000000e-01,7.071068e-01,-2.609868e-15,-4.998754e-01,1.748390e-01,2.842642e-16,-5.000000e-01,-6.510050e-15,-7.071068e-01,-4.998754e-01,-5.156460e-15,-1.748390e-01,-5.000000e-01,-7.071068e-01,6.480453e-15,-4.998754e-01,-1.748390e-01,-2.583181e-16
175.1,860.0,-5.000000e-01,5.125749e-15,7.071068e-01,-4.998754e-01,7.067020e-15,1.748471e-01,-5.000000e-01,7.071068e-01,-2.026957e-14,-4.998754e-01,1.748471e-01,-2.090184e-14,-5.000000e-01,-2.879843e-14,-7.071068e-01,-4.998754e-01,-8.795386e-15,-1.748471e-01,-5.000000e-01,-7.071068e-01,1.794081e-14,-4.998754e-01,-1.748471e-01,2.142292e-14
175.1,885.0,-5.000000e-01,5.988187e-15,7.071068e-01,-4.998754e-01,3.860545e-15,1.748553e-01,-5.000000e-01,7.071068e-01,-4.525129e-15,-4.998754e-01,1.748553e-01,-6.488338e-15,-5.000000e-01,-5.770435e-15,-7.071068e-01,-4.998754e-01,-4.628735e-15,-1.748553e-01,-5.000000e-01,-7.071068e-01,6.636558e-15,-4.998754e-01,-1.748553e-01,5.698376e-15
177.6,10.0,-5.000000e-01,1.139243e-14,7.071068e-01,-4.998763e-01,1.831127e-15,1.763827e-01,-5.000000e-01,7.071068e-01,-1.357073e-14,-4.998763e-01,1.763827e-01,-2.680758e-15,-5.000000e-01,-1.064248e-14,-7.071068e-01,-4.998763e-01,-1.946284e-15,-1.763827e-01,-5.000000e-01,-7.071068e-01,1.235175e-14,-4.998763e-01,-1.763827e-01,2.356176e-15
177.6,35.0,-5.000000e-01,2.137047e-14,7.071068e-01,-4.998763e-01,2.125198e-14,1.763894e-01,-5.000000e-01,7.071068e-01,1.076590e-14,-4.998763e-01,1.763894e-01,-4.854953e-15,-5.000000e-01,-2.109702e-14,-7.071068e-01,-4.998763e-01,-2.091827e-14,-1.763894e-01,-5.000000e-01,-7.071068e-01,9.217256e-15,-4.998763e-01,-1.763894e-01,5.671700e-15
177.6,60.0,-5.000000e-01,-1.770767e-15,7.071068e-01,-4.998763e-01,4.383126e-15,1.763961e-01,-5.000000e-01,7.071068e-01,-1.348368e-15,-4.998763e-01,1.763961e-01,1.883268e-15,-5.000000e-01,3.376911e-15,-7.071068e-01,-4.998763e-01,-1.566769e-15,-1.763961e-01,-5.000000e-01,-7.071068e-01,9.719482e-15,-4.998763e-01,-1.763961e-01,-3.177768e-16
177.6,85.0,-5.000000e-01,1.887099e-14,7.071068e-01,-4.998763e-01,-1.583545e-14,1.764027e-01,-5.000000e-01,7.071068e-01,1.894811e-14,-4.998763e-01,1.764027e-01,-3.119455e-15,-5.000000e-01,-2.331099e-14,-7.071068e-01,-4.998763e-01,1.441469e-14,-1.764027e-01,-5.000000e-01,-7.071068e-01,1.007585e-14,-4.998763e-01,-1.764027e-01,3.705264e-15
177.6,110.0,-5.000000e-01,-7.974468e-15,7.071068e-01,-4.998763e-01,1.406116e-15,1.764095e-01,-5.000000e-01,7.071068e-01,-3.087673e-15,-4.998763e-01,1.764095e-01,1.870464e-15,-5.000000e-01,8.014791e-15,-7.071068e-01,-4.998763e-01,-1.133677e-15,-1.764095e-01,-5.000000e-01,-7.071068e-01,-3.933220e-15,-4.998763e-01,-1.764095e-01,-2.171729e-15
177.6,135.0,-5.000000e-01,8.662806e-16,7.071068e-01,-4.998763e-01,1.455135e-14,1.764162e-01,-5.000000e-01,7.071068e-01,-1.569510e-14,-4.998763e-01,1.764162e-01,1.119626e-16,-5.000000e-01,-1.387688e-15,-7.071068e-01,-4.998763e-01,-1.477408e-14,-1.764162e-01,-5.000000e-01,-7.071068e-01,-1.431374e-15,-4.998763e-01,-1.764162e-01,9.298420e-17
177.6,160.0,-5.000000e-01,8.166747e-15,7.071068e-01,-4.998763e-01,-1.986818e-14,1.764230e-01,-5.000000e-01,7.071068e-01,-1.996709e-14,-4.998763e-01,1.764230e-01,-3.682228e-15,-5.000000e-01,-9.188014e-15,-7.071068e-01,-4.998763e-01,1.969125e-14,-1.764230e-01,-5.000000e-01,-7.071068e-01,3.282176e-14,-4.998763e-01,-1.764230e-01,3.581730e-15
177.6,185.0,-5.000000e-01,2.767711e-15,7.071068e-01,-4.998764e-01,-4.006271e-15,1.764298e-01,-5.000000e-01,7.071068e-01,5.992776e-15,-4.998764e-01,1.764298e-01,2.716114e-15,-5.000000e-01,-5.636930e-15,-7.071068e-01,-4.998764e-01,4.192201e-15,-1.764298e-01,-5.000000e-01,-7.071068e-01,-1.238751e-14,-4.998764e-01,-1.764298e-01,-2.268420e-15
177.6,210.0,-5.000000e-01,1.946340e-15,7.071068e-01,-4.998764e-01,-1.005680e-15,1.764367e-01,-5.000000e-01,7.071068e-01,6.008908e-15,-4.998764e-01,1.764367e-01,-1.395207e-15,-5.000000e-01,-4.339659e-15,-7.071068e-01,-4.998764e-01,9.963420e-16,-1.764367e-01,-5.000000e-01,-7.071068e-01,-1.947715e-14,-4.998764e-01,-1.764367e-01,4.497618e-16
177.6,235.0,-5.000000e-01,3.610756e-15,7.071068e-01,-4.998764e-01,1.361530e-15,1.764435e-01,-5.000000e-01,7.071068e-01,-1.244918e-14,-4.998764e-01,1.764435e-01,-3.233036e-15,-5.000000e-01,-4.222858e-15,-7.071068e-01,-4.998764e-01,-1.387789e-15,-1.764435e-01,-5.000000e-01,-7.071068e-01,-5.491180e-15,-4.998764e-01,-1.764435e-01,3.267622e-15
177.6,260.0,-5.000000e-01,1.387349e-15,7.071068e-01,-4.998764e-01,-1.091252e-14,1.764504e-01,-5.000000e-01,7.071068e-01,2.837879e-14,-4.998764e-01,1.764504e-01,-1.086239e-15,-5.000000e-01,1.900087e-15,-7.071068e-01,-4.998764e-01,1.053173e-14,-1.764504e-01,-5.000000e-01,-7.071068e-01,-1.923284e-14,-4.998764e-01,-1.764504e-01,1.154103e-15
177.6,285.0,-5.000000e-01,-1.651061e-15,7.071068e-01,-4.998764e-01,-5.120143e-15,1.764574e-01,-5.000000e-01,7.071068e-01,1.375846e-14,-4.998764e-01,1.764574e-01,-1.974838e-15,-5.000000e-01,-8.272258e-16,-7.071068e-01,-4.998764e-01,4.066086e-15,-1.764574e-01,-5.000000e-01,-7.071068e-01,-3.394611e-14,-4.998764e-01,-1.764574e-01,1.669892e-15
177.6,310.0,-5.000000e-01,-9.141698e-15,7.071068e-01,-4.998764e-01,-2.666690e-15,1.764643e-01,-5.000000e-01,7.071068e-01,-3.604646e-15,-4.998764e-01,1.764643e-01,7.380359e-17,-5.000000e-01,6.739426e-15,-7.071068e-01,-4.998764e-01,-2.587600e-15,-1.764643e-01,-5.000000e-01,-7.071068e-01,-4.057586e-15,-4.998764e-01,-1.764643e-01,-5.386034e-15
177.6,335.0,-5.000000e-01,-2.238409e-14,7.071068e-01,-4.998764e-01,3.241970e-15,1.764713e-01,-5.000000e-01,7.071068e-01,-2.422987e-14,-4.998764e-01,1.764713e-01,-7.195533e-15,-5.000000e-01,1.312171e-14,-7.071068e-01,-4.998764e-01,-1.359100e-15,-1.764713e-01,-5.000000e-01,-7.071068e-01,2.561581e-14,-4.998764e-01,-1.764713e-01,-7.026507e-15
177.6,360.0,-5.000000e-01,-1.395637e-13,7.071068e-01,-4.998764e-01,3.601498e-15,1.764783e-01,-5.000000e-01,7.071068e-01,7.697718e-14,-4.998764e-01,1.764783e-01,6.451014e-14,-5.000000e-01,1.382555e-13,-7.071068e-01,-4.998764e-01,-4.292882e-15,-1.764783e-01,-5.000000e-01,-7.071068e-01,-7.286312e-14,-4.998764e-01,-1.764783e-01,-6.839087e-14
177.6,385.0,-5.000000e-01,-1.875242e-14,7.071068e-01,-4.998764e-01,2.671635e-15,1.764854e-01,-5.000000e-01,7.071068e-01,1.320305e-14,-4.998764e-01,1.764854e-01,4.666754e-15,-5.000000e-01,1.738689e-14,-7.071068e-01,-4.998764e-01,-5.404661e-15,-1.764854e-01,-5.000000e-01,-7.071068e-01,1.442350e-14,-4.998764e-01,-1.764854e-01,-3.285542e-15
177.6,410.0,-5.000000e-01,7.959525e-15,7.071068e-01,-4.998764e-01,-7.432258e-15,1.764925e-01,-5.000000e-01,7.071068e-01,2.221375e-14,-4.998764e-01,1.764925e-01,-4.847095e-15,-5.000000e-01,-9.079012e-15,-7.071068e-01,-4.998764e-01,7.761694e-15,-1.764925e-01,-5.000000e-01,-7.071068e-01,-2.841693e-14,-4.998764e-01,-1.764925e-01,3.882284e-15
177.6,435.0,-5.000000e-01,-2.948927e-14,7.071068e-01,-4.998764e-01,-9.010040e-15,1.764996e-01,-5.000000e-01,7.071068e-01,4.606918e-14,-4.998764e-01,1.764996e-01,8.500429e-15,-5.000000e-01,2.199161e-14,-7.071068e-01,-4.998764e-01,9.136918e-15,-1.764996e-01,-5.000000e-01,-7.071068e-01,-9.636872e-15,-4.998764e-01,-1.764996e-01,-7.892460e-15
177.6,460.0,-5.000000e-01,4.079687e-15,7.071068e-01,-4.998764e-01,3.630282e-14,1.765067e-01,-5.000000e-01,7.071068e-01,-7.390634e-15,-4.998764e-01,1.765067e-01,3.855346e-14,-5.000000e-01,-1.096449e-15,-7.071068e-01,-4.998764e-01,-3.615777e-14,-1.765067e-01,-5.000000e-01,-7.071068e-01,2.039512e-14,-4.998764e-01,-1.765067e-01,-3.845777e-14
177.6,485.0,-5.000000e-01,-1.427010e-14,7.071068e-01,-4.998764e-01,-6.936638e-15,1.765139e-01,-5.000000e-01,7.071068e-01,-2.338707e-14,-4.998764e-01,1.765139e-01,2.168299e-16,-5.000000e-01,1.377362e-14,-7.071068e-01,-4.998764e-01,7.242412e-15,-1.765139e-01,-5.000000e-01,-7.071068e-01,3.305990e-14,-4.998764e-01,-1.765139e-01,-3.826864e-16
177.6,510.0,-5.000000e-01,5.402356e-15,7.071068e-01,-4.998764e-01,1.117311e-15,1.765211e-01,-5.000000e-01,7.071068e-01,1.291364e-15,-4.998764e-01,1.765211e-01,-2.118204e-15,-5.000000e-01,-4.688837e-15,-7.071068e-01,-4.998764e-01,-1.132006e-15,-1.765211e-01,-5.000000e-01,-7.071068e-01,1.647744e-14,-4.998764e-01,-1.765211e-01,1.519500e-15
177.6,535.0,-5.000000e-01,-2.459251e-15,7.071068e-01,-4.998764e-01,5.525114e-15,1.765283e-01,-5.000000e-01,7.071068e-01,-1.642591e-14,-4.998764e-01,1.765283e-01,1.904758e-15,-5.000000e-01,3.862172e-15,-7.071068e-01,-4.998764e-01,-6.809884e-15,-1.765283e-01,-5.000000e-01,-7.071068e-01,8.106292e-15,-4.998764e-01,-1.765283e-01,-3.178475e-15
177.6,560.0,-5.000000e-01,-4.576717e-16,7.071068e-01,-4.998764e-01,-2.091482e-15,1.765356e-01,-5.000000e-01,7.071068e-01,-1.659063e-14,-4.998764e-01,1.765356e-01,-5.818111e-16,-5.000000e-01,1.081527e-15,-7.071068e-01,-4.998764e-01,1.905325e-15,-1.765356e-01,-5.000000e-01,-7.071068e-01,-5.713393e-15,-4.998764e-01,-1.765356e-01,1.389139e-16
177.6,585.0,-5.000000e-01,1.400901e-14,7.071068e-01,-4.998764e-01,-9.679702e-15,1.765429e-01,-5.000000e-01,7.071068e-01,-1.865109e-14,-4.998764e-01,1.765429e-01,-9.716550e-15,-5.000000e-01,-1.426769e-14,-7.071068e-01,-4.998764e-01,9.244398e-15,-1.765429e-01,-5.000000e-01,-7.071068e-01,-1.087358e-14,-4.998764e-01,-1.765429e-01,9.727781e-15
177.6,610.0,-5.000000e-01,-2.841936e-14,7.071068e-01,-4.998764e-01,-2.577475e-14,1.765502e-01,-5.000000e-01,7.071068e-01,3.256434e-14,-4.998764e-01,1.765502e-01,7.757024e-15,-5.000000e-01,2.763007e-14,-7.071068e-01,-4.998764e-01,2.622118e-14,-1.765502e-01,-5.000000e-01,-7.071068e-01,-3.082556e-14,-4.998764e-01,-1.765502e-01,-7.798422e-15
177.6,635.0,-5.000000e-01,-7.728384e-15,7.071068e-01,-4.998764e-01,-2.387527e-15,1.765576e-01,-5.000000e-01,7.071068e-01,6.489055e-15,-4.998764e-01,1.765576e-01,5.325244e-15,-5.000000e-01,5.934541e-15,-7.071068e-01,-4.998764e-01,1.253062e-15,-1.765576e-01,-5.000000e-01,-7.071068e-01,1.659792e-14,-4.998764e-01,-1.765576e-01,2.451797e-15
177.6,660.0,-5.000000e-01,-6.065772e-15,7.071068e-01,-4.998764e-01,-6.659628e-15,1.765650e-01,-5.000000e-01,7.071068e-01,1.621134e-14,-4.998764e-01,1.765650e-01,4.991796e-15,-5.000000e-01,1.282832e-14,-7.071068e-01,-4.998764e-01,7.333314e-15,-1.765650e-01,-5.000000e-01,-7.071068e-01,-5.714927e-15,-4.998764e-01,-1.765650e-01,-5.434843e-15
177.6,685.0,-5.000000e-01,-2.739137e-15,7.071068e-01,-4.998764e-01,8.387346e-15,1.765724e-01,-5.000000e-01,7.071068e-01,5.042366e-14,-4.998764e-01,1.765724e-01,-2.134248e-15,-5.000000e-01,1.911655e-15,-7.071068e-01,-4.998764e-01,-8.414353e-15,-1.765724e-01,-5.000000e-01,-7.071068e-01,-1.210026e-14,-4.998764e-01,-1.765724e-01,2.116908e-15
177.6,710.0,-5.000000e-01,-5.381070e-15,7.071068e-01,-4.998764e-01,-8.524007e-15,1.765798e-01,-5.000000e-01,7.071068e-01,-1.091070e-14,-4.998764e-01,1.765798e-01,2.236366e-15,-5.000000e-01,9.100233e-15,-7.071068e-01,-4.998764e-01,7.990789e-15,-1.765798e-01,-5.000000e-01,-7.071068e-01,-1.939257e-14,-4.998764e-01,-1.765798e-01,-2.159617e-15
177.6,735.0,-5.000000e-01,1.618261e-15,7.071068e-01,-4.998764e-01,1.811346e-15,1.765873e-01,-5.000000e-01,7.071068e-01,-8.204048e-15,-4.998764e-01,1.765873e-01,-2.752716e-16,-5.000000e-01,-5.763491e-15,-7.071068e-01,-4.998764e-01,-2.493360e-15,-1.765873e-01,-5.000000e-01,-7.071068e-01,4.698354e-16,-4.998764e-01,-1.765873e-01,-2.054126e-16
177.6,760.0,-5.000000e-01,6.728541e-14,7.071068e-01,-4.998764e-01,5.155425e-15,1.765948e-01,-5.000000e-01,7.071068e-01,8.571918e-14,-4.998764e-01,1.765948e-01,7.385601e-15,-5.000000e-01,-6.849363e-14,-7.071068e-01,-4.998764e-01,-4.901638e-15,-1.765948e-01,-5.000000e-01,-7.071068e-01,-8.890482e-14,-4.998764e-01,-1.765948e-01,-8.405781e-15
177.6,785.0,-5.000000e-01,1.111541e-14,7.071068e-01,-4.998764e-01,-8.777356e-16,1.766024e-01,-5.000000e-01,7.071068e-01,2.196040e-15,-4.998764e-01,1.766024e-01,-9.065552e-15,-5.000000e-01,-7.432981e-15,-7.071068e-01,-4.998764e-01,1.139739e-15,-1.766024e-01,-5.000000e-01,-7.071068e-01,-4.875210e-14,-4.998764e-01,-1.766024e-01,8.302839e-15
177.6,810.0,-5.000000e-01,-5.967709e-15,7.071068e-01,-4.998764e-01,-3.948091e-16,1.766100e-01,-5.000000e-01,7.071068e-01,-1.159864e-14,-4.998764e-01,1.766100e-01,1.473693e-16,-5.000000e-01,5.743444e-15,-7.071068e-01,-4.998764e-01,-4.419389e-16,-1.766100e-01,-5.000000e-01,-7.071068e-01,-1.564117e-14,-4.998764e-01,-1.766100e-01,4.286470e-17
177.6,835.0,-5.000000e-01,7.384528e-15,7.071068e-01,-4.998764e-01,-5.281309e-15,1.766176e-01,-5.000000e-01,7.071068e-01,-5.726160e-15,-4.998764e-01,1.766176e-01,-7.975017e-16,-5.000000e-01,-5.272151e-15,-7.071068e-01,-4.998764e-01,5.271267e-15,-1.766176e-01,-5.000000e-01,-7.071068e-01,-1.248672e-14,-4.998764e-01,-1.766176e-01,9.095161e-16
177.6,860.0,-5.000000e-01,1.764286e-14,7.071068e-01,-4.998764e-01,-2.156820e-16,1.766252e-01,-5.000000e-01,7.071068e-01,1.265166e-14,-4.998764e-01,1.766252e-01,-2.953413e-15,-5.000000e-01,-1.201071e-15,-7.071068e-01,-4.998764e-01,3.363591e-16,-1.766252e-01,-5.000000e-01,-7.071068e-01,-5.638672e-14,-4.998764e-01,-1.766252e-01,2.212923e-15
177.6,885.0,-5.000000e-01,4.873233e-15,7.071068e-01,-4.998764e-01,4.527565e-15,1.766329e-01,-5.000000e-01,7.071068e-01,-4.724921e-14,-4.998764e-01,1.766329e-01,1.966593e-14,-5.000000e-01,5.096553e-15,-7.071068e-01,-4.998764e-01,-3.616785e-15,-1.766329e-01,-5.000000e-01,-7.071068e-01,-4.517097e-15,-4.998764e-01,-1.766329e-01,-1.965422e-14
180.1,10.0,-5.000000e-01,-1.127377e-14,7.071068e-01,-4.998773e-01,-3.910249e-15,1.781596e-01,-5.000000e-01,7.071068e-01,3.209858e-15,-4.998773e-01,1.781596e-01,4.567495e-15,-5.000000e-01,1.336983e-14,-7.071068e-01,-4.998773e-01,3.898322e-15,-1.781596e-01,-5.000000e-01,-7.071068e-01,9.462587e-15,-4.998773e-01,-1.781596e-01,-3.137423e-15
180.1,35.0,-5.000000e-01,-3.174281e-15,7.071068e-01,-4.998773e-01,-1.362090e-14,1.781658e-01,-5.000000e-01,7.071068e-01,-4.834162e-14,-4.998773e-01,1.781658e-01,-7.160267e-15,-5.000000e-01,4.805891e-15,-7.071068e-01,-4.998773e-01,1.091781e-14,-1.781658e-01,-5.000000e-01,-7.071068e-01,3.761306e-14,-4.998773e-01,-1.781658e-01,-8.597940e-15
180.1,60.0,-5.000000e-01,2.001571e-14,7.071068e-01,-4.998773e-01,-2.032870e-14,1.781720e-01,-5.000000e-01,7.071068e-01,-1.221672e-14,-4.998773e-01,1.781720e-01,8.857905e-15,-5.000000e-01,-2.086135e-14,-7.071068e-01,-4.998773e-01,1.987013e-14,-1.781720e-01,-5.000000e-01,-7.071068e-01,1.382543e-14,-4.998773e-01,-1.781720e-01,-8.904691e-15
180.1,85.0,-5.000000e-01,-2.189478e-13,7.071068e-01,-4.998773e-01,6.944971e-14,1.781783e-01,-5.000000e-01,7.071068e-01,-3.958871e-14,-4.998773e-01,1.781783e-01,1.202218e-13,-5.000000e-01,2.323111e-13,-7.071068e-01,-4.998773e-01,-6.918409e-14,-1.781783e-01,-5.000000e-01,-7.071068e-01,4.554543e-14,-4.998773e-01,-1.781783e-01,-1.261169e-13
180.1,110.0,-5.000000e-01,-3.542887e-15,7.071068e-01,-4.998773e-01,-7.593475e-15,1.781846e-01,-5.000000e-01,7.071068e-01,-3.553983e-15,-4.998773e-01,1.781846e-01,4.084917e-15,-5.000000e-01,2.600470e-15,-7.071068e-01,-4.998773e-01,7.617744e-15,-1.781846e-01,-5.000000e-01,-7.071068e-01,1.267228e-14,-4.998773e-01,-1.781846e-01,-4.520004e-15
180.1,135.0,-5.000000e-01,9.011983e-15,7.071068e-01,-4.998773e-01,-5.515993e-15,1.781909e-01,-5.000000e-01,7.071068e-01,1.777306e-15,-4.998773e-01,1.781909e-01,-5.626535e-15,-5.000000e-01,-7.503530e-15,-7.071068e-01,-4.998773e-01,3.940428e-15,-1.781909e-01,-5.000000e-01,-7.071068e-01,-1.820832e-14,-4.998773e-01,-1.781909e-01,3.121058e-15
180.1,160.0,-5.000000e-01,1.615940e-14,7.071068e-01,-4.998773e-01,-1.820925e-15,1.781972e-01,-5.000000e-01,7.071068e-01,8.029933e-15,-4.998773e-01,1.781972e-01,-3.836062e-15,-5.000000e-01,-1.523852e-14,-7.071068e-01,-4.998773e-01,1.286299e-15,-1.781972e-01,-5.000000e-01,-7.071068e-01,2.617426e-14,-4.998773e-01,-1.781972e-01,3.859487e-15
180.1,185.0,-5.000000e-01,-7.709066e-15,7.071068e-01,-4.998773e-01,-1.482376e-14,1.782036e-01,-5.000000e-01,7.071068e-01,3.019959e-14,-4.998773e-01,1.782036e-01,2.514343e-16,-5.000000e-01,6.471955e-15,-7.071068e-01,-4.998773e-01,1.464879e-14,-1.782036e-01,-5.000000e-01,-7.071068e-01,-2.975266e-14,-4.998773e-01,-1.782036e-01,1.985325e-16
180.1,210.0,-5.000000e-01,-4.140674e-15,7.071068e-01,-4.998773e-01,-6.229995e-15,1.782100e-01,-5.000000e-01,7.071068e-01,3.862753e-14,-4.998773e-01,1.782100e-01,-9.690272e-15,-5.000000e-01,-1.186982e-14,-7.071068e-01,-4.998773e-01,6.173300e-15,-1.782100e-01,-5.000000e-01,-7.071068e-01,-2.759584e-14,-4.998773e-01,-1.782100e-01,1.015606e-14
180.1,235.0,-5.000000e-01,-6.206825e-15,7.071068e-01,-4.998773e-01,-1.437062e-14,1.782164e-01,-5.000000e-01,7.071068e-01,4.211841e-15,-4.998773e-01,1.782164e-01,4.584037e-15,-5.000000e-01,4.920903e-15,-7.071068e-01,-4.998773e-01,1.415515e-14,-1.782164e-01,-5.000000e-01,-7.071068e-01,-3.217847e-14,-4.998773e-01,-1.782164e-01,-5.424831e-15
180.1,260.0,-5.000000e-01,2.095945e-14,7.071068e-01,-4.998773e-01,3.312606e-15,1.782228e-01,-5.000000e-01,7.071068e-01,3.802537e-15,-4.998773e-01,1.782228e-01,-3.604457e-15,-5.000000e-01,-1.720449e-14,-7.071068e-01,-4.998773e-01,-3.581859e-15,-1.782228e-01,-5.000000e-01,-7.071068e-01,-3.209872e-15,-4.998773e-01,-1.782228e-01,2.846024e-15
180.1,285.0,-5.000000e-01,-2.398868e-15,7.071068e-01,-4.998773e-01,1.364204e-14,1.782293e-01,-5.000000e-01,7.071068e-01,-8.886072e-15,-4.998773e-01,1.782293e-01,-3.067948e-15,-5.000000e-01,9.995068e-16,-7.071068e-01,-4.998773e-01,-1.342942e-14,-1.782293e-01,-5.000000e-01,-7.071068e-01,-5.983728e-15,-4.998773e-01,-1.782293e-01,3.099615e-15
